RefseqId	GeneId	Chrom	TxStart	TxEnd	Strand	RpkmCondition1	RpkmCondition2	baseMean	log2FoldChange	pvalue	padj	'-LOG10(pval)'	'-LOG10(padj)'
NR_105971	Mir7004	chr2	168640695	168640759	-	0.00e+00	3.80e-01	0.206965493957373	-1.4238562022677	0.775086285167741	1	1.11e-01	0.00e+00
NR_105972	Mir7005	chr2	180179754	180179823	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_105973	Mir7006	chr2	181587899	181587968	-	4.41e-01	7.05e-01	0.685473906633454	-0.68284847085704	0.889071894702417	1	5.11e-02	0.00e+00
NR_106080	Mir7221	chr2	92592205	92592277	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_106081	Mir7222	chr2	92594601	92594676	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_106083	Mir7224	chr2	67675456	67675516	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_106102	Mir7578	chr2	27450548	27450630	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_106110	Mir219b	chr2	29845646	29845711	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_106115	Mir7655	chr2	18057845	18057903	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_106124	Mir7664	chr2	25059810	25059873	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_106125	Mir7665	chr2	120017516	120017579	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_106135	Mir7674	chr2	32050945	32051008	+	9.16e+00	8.61e+00	9.99949744805478	0.22319159099826	0.862594234943361	0.999926082898195	6.42e-02	3.21e-05
NR_106139	Mir129b	chr2	94241377	94241442	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_106143	Mir7678	chr2	164354312	164354383	-	0.00e+00	1.01e+00	0.616388087474713	-2.76671006671712	0.57042491395868	1	2.44e-01	0.00e+00
NR_106155	Mir126b	chr2	26591362	26591420	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_106156	Mir7685	chr2	158243503	158243565	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_106168	Mir8093	chr2	32687629	32687766	-	2.22e-01	1.78e-01	0.478508412676081	0.138382068012666	0.977761575272141	1	9.77e-03	0.00e+00
NR_106202	Mir3473g	chr2	126902249	126902385	-	4.47e-01	0.00e+00	0.543085837437415	2.53355313930667	0.603809513189908	1	2.19e-01	0.00e+00
NR_108091	6430503K07Rik	chr2	147187423	147188482	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_108098	4930440I19Rik	chr2	78051176	78194430	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_110333	4631405J19Rik	chr2	93029347	93033445	+	1.85e-02	1.75e-01	2.06555558603484	-2.95310258773094	0.37003596785332	1	4.32e-01	0.00e+00
NR_110445	Haglr	chr2	74748421	74762896	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_110447	Gm14424	chr2	74752683	74753742	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_110571,NR_110572	Zeb2os	chr2	45112259	45114084	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_117095	Paupar	chr2	105657861	105661343	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_126079	Gm3363	chr2	18742708	18760862	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_126427	Gm13985	chr2	117804648	117812802	-	0.00e+00	1.36e-02	0.308194043737356	-1.71499275149384	0.729839590610572	1	1.37e-01	0.00e+00
NR_126479	Gm13986	chr2	117857290	118111202	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_126563	4930447M23Rik	chr2	19344316	19352251	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_128563	Gm23363	chr2	32318264	32318343	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130155	1700057H21Rik	chr2	51421049	51437900	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130173	C230014O12Rik	chr2	34018288	34107735	-	3.41e-02	0.00e+00	0.814628756156122	3.12282135594255	0.519635615866297	1	2.84e-01	0.00e+00
NR_130319,NR_130319_dup1,NR_130319_dup2,NR_130319_dup3,NR_130319_dup4,NR_130319_dup5	Mir466b-1	chr2	10474218	10474300	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130320,NR_130320_dup1,NR_130320_dup2	Mir466c-1	chr2	10491338	10491422	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130321,NR_130321_dup1	Mir466e	chr2	10476629	10476713	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130322	Mir466l	chr2	10516096	10516217	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130323	Mir669d	chr2	10468342	10468463	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130324	Mir669f	chr2	10467228	10467349	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130330	Mir669l	chr2	10468970	10469068	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130331	Mir669o	chr2	10514299	10514395	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130333	Mir466m	chr2	10466662	10466746	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130334	Mir669d-2	chr2	10471643	10471729	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130335,NR_130335_dup1,NR_130335_dup2	Mir466c-2	chr2	10491335	10491425	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130336,NR_130336_dup1,NR_130336_dup2,NR_130336_dup3,NR_130336_dup4,NR_130336_dup5	Mir466b-4	chr2	10486422	10486512	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130337,NR_130337_dup1,NR_130337_dup2,NR_130337_dup3,NR_130337_dup4,NR_130337_dup5	Mir466b-5	chr2	10488886	10488974	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130338,NR_130338_dup1,NR_130338_dup2,NR_130338_dup3,NR_130338_dup4,NR_130338_dup5	Mir466b-6	chr2	10496267	10496355	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130339,NR_130339_dup1,NR_130339_dup2,NR_130339_dup3,NR_130339_dup4,NR_130339_dup5	Mir466b-7	chr2	10488886	10488974	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130341,NR_130341_dup1	Mir466b-8	chr2	10476627	10476713	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130344,NR_130344_dup1,NR_130344_dup2	Gm25285	chr2	10481530	10481620	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_130964,NR_130965	BC016548	chr2	103383984	103389044	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_131254	Carlr	chr2	18799247	18801818	-	0.00e+00	1.40e-02	0.308194043737356	-1.71499275149384	0.729839590610572	1	1.37e-01	0.00e+00
NR_131913	Lincred1	chr2	103900950	103913968	+	4.63e-03	0.00e+00	0.216391323610704	1.33732002476953	0.788669263383526	1	1.03e-01	0.00e+00
NR_131921	Kif16bos	chr2	142902964	142903572	+	9.19e-02	1.71e-01	1.15490767887351	-0.715915000687509	0.843206179440777	1	7.41e-02	0.00e+00
NR_131924	Ptf1aos	chr2	19441507	19446674	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_131974	AY702102	chr2	169962012	169963187	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_131976	LOC100125594	chr2	151380649	151432449	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_132310	Gm20716	chr2	168180964	168230379	-	2.91e+01	2.69e+01	2652.92099320928	0.225275264105217	0.582532602008232	0.999926082898195	2.35e-01	3.21e-05
NR_132655	Gm35978	chr2	26503926	26505346	+	0.00e+00	8.86e-02	0.823353581432086	-3.19719070191073	0.484080558871667	1	3.15e-01	0.00e+00
NR_136884	Gm5535	chr2	144173149	144189290	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_136917	Gm14486	chr2	30658163	30678011	-	6.95e-02	6.57e-02	1.32071365341483	0.239872904217498	0.944409959742133	1	2.48e-02	0.00e+00
NR_136919	Gm13884	chr2	104556657	104557719	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_137201	BB218582	chr2	106642918	106650364	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_138563	Zfas1	chr2	167062933	167065862	+	4.97e+01	7.62e+01	820.290891924274	-0.493093700569272	0.366462740562151	0.999926082898195	4.36e-01	3.21e-05
NR_138568,NR_138569	4930556L07Rik	chr2	151747577	151751465	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_151490	2900093K20Rik	chr2	163419770	163420361	+	2.59e+00	1.83e+00	23.548317618988	0.627650713424607	0.548274775684161	0.999926082898195	2.61e-01	3.21e-05
NR_152125	A130030D18Rik	chr2	82375359	82392202	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_152154	Gm29679	chr2	166564521	166567140	+	2.10e-01	2.38e-02	5.34356542270215	3.24794021861589	0.0940576082378837	1	1.03e+00	0.00e+00
NR_152174	Gm8541	chr2	63525462	63575288	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_152178	Gm14317	chr2	164550529	164559730	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_152181	Gm13199	chr2	5862079	5862934	-	9.60e-01	8.58e-01	9.9531271558067	0.269798798628306	0.835536225302583	0.999926082898195	7.80e-02	3.21e-05
NR_152207,NR_152208,NR_152209	0610009E02Rik	chr2	26445923	26459381	+	9.80e-01	2.63e-01	10.2744324334924	2.69394529551955	0.0682326981808201	0.826239174366913	1.17e+00	8.29e-02
NR_152218	Gm13262	chr2	9906148	9915582	+	1.10e-01	5.33e-02	4.37671510089539	1.14930321810362	0.545820173148907	1	2.63e-01	0.00e+00
NR_153820	Chrna1os	chr2	73584859	73589208	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_153841	G630016G05Rik	chr2	116067224	116085911	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_153852,NR_153853	Gm13872	chr2	102743650	102746760	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_153862	Gm13427	chr2	31676365	31688469	-	6.90e-01	1.20e+00	13.1819062051325	-0.686854170603729	0.544777903626932	0.999926082898195	2.64e-01	3.21e-05
NR_154590	Gm48908	chr2	50355024	50410056	+	1.45e-02	2.30e-02	0.52458536734806	-0.318459305321337	0.948784395417697	1	2.28e-02	0.00e+00
NR_156705	1700030C14Rik	chr2	152652882	152654330	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_156706	Bloc1s6os	chr2	122732937	122738362	-	1.74e-01	2.77e-01	4.2102081219767	-0.511433723183626	0.810869811097347	1	9.10e-02	0.00e+00
NR_157067	Gm17619	chr2	170192447	170194053	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_164123	Snhg11	chr2	158375712	158386474	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NR_164193	Rps6-ps4	chr2	75190994	75191854	-	1.15e-01	7.01e-02	1.43587642724555	0.857621972998909	0.780564628975038	1	1.08e-01	0.00e+00
NR_164327,NR_164328	Gm38462	chr2	74703004	74712058	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001001650	Prss48	chr3	85993611	86002531	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001002011,NM_001111102,NM_019390	Lmna	chr3	88481147	88503352	-	1.85e+00	1.77e-01	36.8757484938872	3.19082952242086	0.000586145225558534	0.0292218851207387	3.23e+00	1.53e+00
NM_001002898	Sirpb1a	chr3	15371826	15426427	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001003912,NM_001360195,NM_001360197	Arhgef11	chr3	87617558	87738039	+	1.24e+01	8.63e+00	1256.98899388782	0.61788688577516	0.163800330320299	0.999926082898195	7.86e-01	3.21e-05
NM_001004176	Maml3	chr3	51687612	52105006	-	9.36e-01	7.81e-01	99.6398193472384	0.372373631656445	0.510031033790783	0.999926082898195	2.92e-01	3.21e-05
NM_001004177,NM_017392	Celsr2	chr3	108390847	108415579	-	1.19e+00	1.66e+00	265.479994517829	-0.383224391778927	0.505471053123662	0.999926082898195	2.96e-01	3.21e-05
NM_001004293,NM_001287093,NM_146137	Amigo1	chr3	108186288	108192286	+	5.69e-01	1.92e+00	120.684233931638	-1.64988536182567	0.00248295411035792	0.0914567736573843	2.61e+00	1.04e+00
NM_001004367	Cxxc4	chr3	134236494	134262089	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001005509	Eif2a	chr3	58525820	58557501	+	2.64e+01	2.26e+01	1006.26138783239	0.345205518487514	0.452732583973209	0.999926082898195	3.44e-01	3.21e-05
NM_001005846,NM_026656	Mcoln2	chr3	146150173	146195512	+	7.30e-01	1.73e-01	20.6201756850007	2.16402895610418	0.031584870992551	0.516883334488125	1.50e+00	2.87e-01
NM_001005859,NM_001287581,NM_026724	Rpl34	chr3	130726826	130730398	-	2.42e+01	3.23e+01	298.540312506716	-0.369682681693253	0.466950035725173	0.999926082898195	3.31e-01	3.21e-05
NM_001007222	Tdpoz2	chr3	93651541	93652686	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001008497,NM_001287119,NM_001287120,NM_001287121,NM_001287122,NM_001287123,NM_001287124,NM_133200	P2ry14	chr3	59114622	59130762	-	4.76e-01	3.61e+00	65.1956317499578	-2.80311867730692	6.64111240653373e-05	0.00448465924004433	4.18e+00	2.35e+00
NM_001008502,NM_001255992	Bbs12	chr3	37312553	37321451	+	2.52e+00	2.89e+00	114.28460023176	-0.105249968991509	0.859388569898144	0.999926082898195	6.58e-02	3.21e-05
NM_001009935,NM_023719	Txnip	chr3	96557956	96561857	+	5.04e+02	8.70e+02	33861.4606309406	-0.673361296316165	0.111444135565407	0.999926082898195	9.53e-01	3.21e-05
NM_001010834	Slc10a5	chr3	10331733	10335656	-	0.00e+00	1.83e-02	0.616388087474713	-2.76671006671712	0.57042491395868	1	2.44e-01	0.00e+00
NM_001012306,NM_001161742,NM_001161743,NM_001161744,NM_001161745	Hsd3b3	chr3	98741475	98762410	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001013024	Usp13	chr3	32817625	32935257	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001013026	Ttf2	chr3	100938859	100969663	-	5.68e+00	7.49e+00	525.491123082601	-0.312026803404066	0.561903910423242	0.999926082898195	2.50e-01	3.21e-05
NM_001013804	Flg2	chr3	93197272	93221376	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001013806,NM_001359909	Ankrd13c	chr3	157946999	158008034	+	1.43e+01	1.47e+01	1108.60042404678	0.0686526835051576	0.870823368329337	0.999926082898195	6.01e-02	3.21e-05
NM_001014995,NM_001355760,NM_001355765	Fam189b	chr3	89183142	89189291	+	6.00e+01	6.56e+01	3509.29514153392	-0.0298721229995775	0.943439561609794	0.999926082898195	2.53e-02	3.21e-05
NM_001018031	Otol1	chr3	70007612	70028708	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001018079	Lce3f	chr3	92992216	92993426	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001024841	Gm128	chr3	95236919	95241109	-	2.63e-01	4.58e-01	9.34025449483318	-0.671226413431767	0.620557662382985	0.999926082898195	2.07e-01	3.21e-05
NM_001024851	Ankrd34a	chr3	96596635	96599778	+	0.00e+00	9.40e-03	0.206965493957373	-1.4238562022677	0.775086285167741	1	1.11e-01	0.00e+00
NM_001025067,NM_001310698	Lrig2	chr3	104453982	104511918	-	4.90e+00	5.48e+00	658.199137054164	-0.0571877177032405	0.894639521470045	0.999926082898195	4.84e-02	3.21e-05
NM_001025261,NM_001025262,NM_001025263,NM_001025264,NM_001357072,NM_001357073,NM_001357074,NM_009412	Tpd52	chr3	8926529	8964146	-	3.27e+00	5.72e+00	426.138901601391	-0.679290693041018	0.190793029845547	0.999926082898195	7.19e-01	3.21e-05
NM_001025312,NM_133865	Dclre1b	chr3	103800604	103809387	-	5.56e+00	3.32e+00	337.106299995212	0.834884325306774	0.0672578133273724	0.820702121585223	1.17e+00	8.58e-02
NM_001025438,NM_001025439,NM_001293663,NM_001293664,NM_001293665,NM_001293666,NM_001346635,NM_001346636,NM_023813	Camk2d	chr3	126596950	126846326	+	7.81e+00	9.07e+00	822.341730388909	-0.103754797793324	0.807198147757847	0.999926082898195	9.30e-02	3.21e-05
NM_001025571,NM_021309	Sh2d2a	chr3	87846754	87855722	+	5.30e+01	6.05e+01	4765.90345649266	-0.0814288360120243	0.839023956842905	0.999926082898195	7.62e-02	3.21e-05
NM_001025582,NM_001286986,NM_001286987,NM_026013	Dram2	chr3	106547797	106575341	+	4.86e+00	5.50e+00	246.59534462403	-0.0545810551148105	0.92738257007461	0.999926082898195	3.27e-02	3.21e-05
NM_001025613,NM_001025614	Otud7b	chr3	96104526	96161129	+	3.98e+00	4.39e+00	595.220729898266	-0.0430779842280421	0.923995274929119	0.999926082898195	3.43e-02	3.21e-05
NM_001026211,NM_001286972,NM_001286973,NM_026332	Dnajc19	chr3	34057279	34081354	-	7.33e+00	7.05e+00	149.796930047191	0.0104613905032006	0.98664415111709	0.999926082898195	5.84e-03	3.21e-05
NM_001026212,NM_019561	Ensa	chr3	95624979	95630493	+	4.21e+01	5.93e+01	1901.39245992184	-0.447011283347838	0.286354938673806	0.999926082898195	5.43e-01	3.21e-05
NM_001029836,NM_001287101,NM_001287102,NM_001287103,NM_033525	Npnt	chr3	132881744	132950291	-	9.17e-02	3.78e-02	5.1355477351501	1.334336993871	0.4680142474639	1	3.30e-01	0.00e+00
NM_001029890	Mex3a	chr3	88531945	88541394	+	1.01e+00	1.17e+00	119.802641350753	-0.10979164587942	0.845581962149636	0.999926082898195	7.28e-02	3.21e-05
NM_001030305	Pmp2	chr3	10179850	10183885	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001032298	Bglap2	chr3	88377735	88378701	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001032413,NM_001032414,NM_001289600,NM_001289601,NM_028460,NM_152799	Pear1	chr3	87749096	87768953	-	5.27e+00	1.34e+00	259.788578226115	2.06154170750744	5.35218876017819e-05	0.00374334630548177	4.27e+00	2.43e+00
NM_001033124	Ntrk1	chr3	87778243	87795162	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001033155	Dnajb14	chr3	137867674	137908931	+	2.28e+00	2.34e+00	75.8691462292165	0.0720315314794641	0.903952798372364	0.999926082898195	4.39e-02	3.21e-05
NM_001033199	Clca4b	chr3	144910920	144932529	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001033300	Gmps	chr3	63976142	64019078	+	8.72e+00	9.64e+00	746.13097670099	-0.0206941738029886	0.966613395517888	0.999926082898195	1.47e-02	3.21e-05
NM_001033301,NM_001205355	Fhdc1	chr3	84442195	84480439	-	1.17e-01	1.42e-01	13.6195470619114	-0.183327444727835	0.870137749345361	0.999926082898195	6.04e-02	3.21e-05
NM_001033302	Ciart	chr3	95878504	95882228	-	5.51e+00	2.63e+00	103.074552577538	1.19788078795053	0.0608651315188666	0.779677561425211	1.22e+00	1.08e-01
NM_001033303	Ampd1	chr3	103074013	103099720	+	1.53e+01	3.44e-01	336.225995120626	5.61737364930754	3.46601427361096e-24	1.35752225716429e-20	2.35e+01	1.99e+01
NM_001033304,NM_001346518,NM_001358063,NM_001358064,NM_001358065	5330417C22Rik	chr3	108455678	108536541	-	3.45e-02	0.00e+00	2.00267350760434	4.4367823142306	0.170739933306981	1	7.68e-01	0.00e+00
NM_001033349	Ankub1	chr3	57667421	57692537	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001033350,NM_001310749	Bank1	chr3	136053363	136326066	-	4.92e-01	4.30e-01	23.9476712301158	0.297163081676469	0.757863224736615	0.999926082898195	1.20e-01	3.21e-05
NM_001033479	Gm1527	chr3	28892618	28926725	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001033484	Iqgap3	chr3	88082050	88121048	+	1.23e-01	2.08e-01	16.3326956016727	-0.697701471489624	0.621780674387804	0.999926082898195	2.06e-01	3.21e-05
NM_001033779	Gm5544	chr3	97930172	97967018	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001033780	I830077J02Rik	chr3	105925890	105932664	-	2.85e-02	0.00e+00	0.271542918718707	1.50298889141928	0.762736379473232	1	1.18e-01	0.00e+00
NM_001033814	4930432M17Rik	chr3	121670762	121682982	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001034168,NM_001327938,NM_001327939,NM_178655	Ank2	chr3	126921606	126943386	-	0.00e+00	5.10e-03	0.62089648187212	-2.82083559263059	0.562642953384295	1	2.50e-01	0.00e+00
NM_001034860,NM_001177694	Tdpoz8	chr3	93068822	93075505	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001037711,NM_001293727	Cgn	chr3	94760069	94786482	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001037722,NM_009614	Adam15	chr3	89339639	89350028	-	5.74e+00	1.38e+01	509.962162969266	-1.18433012549027	0.0150231627698207	0.31748590385862	1.82e+00	4.98e-01
NM_001037737,NM_009709	Arnt	chr3	95434389	95497239	+	1.31e+01	1.36e+01	1029.56459105653	0.0425345463048292	0.921301231624171	0.999926082898195	3.56e-02	3.21e-05
NM_001037923,NM_001166659	Lekr1	chr3	65666227	65686181	+	5.54e-02	1.95e-01	5.41511584882465	-1.62294885325995	0.399572733315009	1	3.98e-01	0.00e+00
NM_001038587,NM_001146296,NM_001357958,NM_019655	Adar	chr3	89715021	89753455	+	4.87e+01	5.36e+01	5289.95319378794	-0.0468544005622546	0.928210135420339	0.999926082898195	3.24e-02	3.21e-05
NM_001038696,NM_001287015,NM_026043	Rnpc3	chr3	113605066	113630149	-	7.64e+00	6.92e+00	306.58247417766	0.297188758374242	0.611568522142452	0.999926082898195	2.14e-01	3.21e-05
NM_001038708,NM_172395	Cdc42se1	chr3	95228942	95236424	+	1.22e+02	1.38e+02	6602.03047753093	-0.070937627943972	0.86478217485645	0.999926082898195	6.31e-02	3.21e-05
NM_001039090,NM_001271772,NM_011386	Skil	chr3	31095057	31122923	+	2.03e+01	1.69e+01	2304.40816477519	0.362540155448828	0.373011125803449	0.999926082898195	4.28e-01	3.21e-05
NM_001039094,NM_177274	Negr1	chr3	156561793	157316464	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001039195,NM_001083806,NM_001357924,NM_001357927,NM_013540,NR_152147,NR_152148,NR_152149	Gria2	chr3	80691491	80802835	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001039347,NM_019931	Kcnd3	chr3	105451889	105674002	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001039371	Slc22a15	chr3	101855770	101924453	-	6.87e-01	5.04e-01	70.1329461046566	0.537441182612751	0.427126835268247	0.999926082898195	3.69e-01	3.21e-05
NM_001039376,NM_001289701,NM_001289702,NM_178080,NR_110360	Pde4dip	chr3	97689828	97888707	-	8.72e+00	7.62e+00	905.060330094521	0.306571763986857	0.47357590158237	0.999926082898195	3.25e-01	3.21e-05
NM_001039466,NM_183037,NR_121683	Trim46	chr3	89234176	89245199	-	1.05e+00	5.05e-01	41.8154691859646	1.07511686347723	0.183462863546628	0.999926082898195	7.36e-01	3.21e-05
NM_001039478,NM_001039488,NM_001286685,NM_028081	Lrif1	chr3	106684986	106736576	+	1.63e+01	1.14e+01	733.781714985054	0.580285234721108	0.365275667390931	0.999926082898195	4.37e-01	3.21e-05
NM_001039543,NM_010801	Mlf1	chr3	67374096	67400000	+	0.00e+00	1.30e-01	1.23728456934683	-3.79439319881803	0.322520857816201	1	4.91e-01	0.00e+00
NM_001039594	Lce3a	chr3	92925286	92926230	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001040396	Selenot	chr3	58576635	58593546	+	3.09e+01	3.18e+01	2001.2258706454	0.0979467770372675	0.873415471995957	0.999926082898195	5.88e-02	3.21e-05
NM_001040399,NM_001368221,NM_001368222	Larp1b	chr3	40950649	40979715	+	4.33e+00	4.72e+00	288.851964923821	0.00307506253878982	0.994772115590936	0.999926082898195	2.28e-03	3.21e-05
NM_001040400,NM_001346736	Tet2	chr3	133463676	133544390	-	6.08e+00	6.52e+00	1028.60606033017	0.0141155512993931	0.976119924448837	0.999926082898195	1.05e-02	3.21e-05
NM_001040690,NM_001286759,NM_001356388,NM_145544	Rap1gds1	chr3	138925896	139075201	-	3.81e+01	4.23e+01	2575.71733035625	-0.060066330543231	0.894898037591372	0.999926082898195	4.82e-02	3.21e-05
NM_001042502,NM_001042504,NM_001286942,NM_001287048,NM_011098	Pitx2	chr3	129213931	129219594	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001042711,NM_001042711_dup1,NM_001042711_dup2,NM_001042711_dup3	Amy2a5	chr3	113314456	113323914	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001044382,NM_001357885	Prok1	chr3	107231915	107239707	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001045807	Rbm15	chr3	107326109	107333289	-	1.23e+01	1.35e+01	747.641231698464	-0.0153563383236518	0.97112355403599	0.999926082898195	1.27e-02	3.21e-05
NM_001076676,NM_001252486,NM_001355666,NM_133247	Usp33	chr3	152346477	152393614	+	1.54e+01	1.39e+01	1088.52158069568	0.266848271099327	0.544921249589813	0.999926082898195	2.64e-01	3.21e-05
NM_001076679	Gm9733	chr3	15296550	15332302	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001077411,NM_008094,NR_122037	Gba	chr3	89202927	89208873	+	3.72e+01	3.55e+01	1283.34039682364	0.180727261456465	0.664678751982597	0.999926082898195	1.77e-01	3.21e-05
NM_001077687,NM_001077688,NM_030695	Lrba	chr3	86224689	86746710	+	8.78e+00	8.76e+00	1534.27555073935	0.110647648711321	0.789329780904934	0.999926082898195	1.03e-01	3.21e-05
NM_001078646,NM_025723	Henmt1	chr3	108940556	108960776	+	7.13e-01	5.94e-01	24.0670490607679	0.330649991934668	0.724604232257772	0.999926082898195	1.40e-01	3.21e-05
